"138","mm","id1run11pefc99c22lu5i8v1c0","3784.400000004098","234","107"
"139","mm","id1run11pefc99c22lu5i8v1c0","3808.499999984633","208","116"
"140","mm","id1run11pefc99c22lu5i8v1c0","3828.5000000032596","185","126"
"141","mm","id1run11pefc99c22lu5i8v1c0","3848.4999999636784","170","137"
"142","mm","id1run11pefc99c22lu5i8v1c0","3872.4999999976717","156","150"
"143","mm","id1run11pefc99c22lu5i8v1c0","3892.4999999580905","145","162"
"144","mm","id1run11pefc99c22lu5i8v1c0","3912.5999999814667","132","176"
"145","mm","id1run11pefc99c22lu5i8v1c0","3932.4999999953434","120","193"
"146","mm","id1run11pefc99c22lu5i8v1c0","3952.599999960512","111","209"
"147","mm","id1run11pefc99c22lu5i8v1c0","3972.399999969639","103","224"
"148","mm","id1run11pefc99c22lu5i8v1c0","3996.2999999988824","88","248"
"149","mm","id1run11pefc99c22lu5i8v1c0","4016.399999964051","78","268"
"150","mm","id1run11pefc99c22lu5i8v1c0","4036.499999987427","72","289"
"151","mm","id1run11pefc99c22lu5i8v1c0","4056.6000000108033","68","311"
"152","mm","id1run11pefc99c22lu5i8v1c0","4080.499999981839","66","334"
"153","mm","id1run11pefc99c22lu5i8v1c0","4100.500000000466","66","350"
"154","mm","id1run11pefc99c22lu5i8v1c0","4120.599999965634","70","371"
"155","mm","id1run11pefc99c22lu5i8v1c0","4140.499999979511","82","388"
"156","mm","id1run11pefc99c22lu5i8v1c0","4160.600000002887","93","399"
"157","mm","id1run11pefc99c22lu5i8v1c0","4184.499999973923","109","411"
"158","mm","id1run11pefc99c22lu5i8v1c0","4204.599999997299","126","421"
"159","mm","id1run11pefc99c22lu5i8v1c0","4224.599999957718","150","430"
"160","mm","id1run11pefc99c22lu5i8v1c0","4244.499999971595","186","440"
"161","mm","id1run11pefc99c22lu5i8v1c0","4264.599999994971","226","450"
"162","mm","id1run11pefc99c22lu5i8v1c0","4288.5999999707565","278","459"
"163","mm","id1run11pefc99c22lu5i8v1c0","4308.399999979883","324","468"
"164","mm","id1run11pefc99c22lu5i8v1c0","4328.50000000326","373","476"
"165","mm","id1run11pefc99c22lu5i8v1c0","4348.300000012387","430","484"
"166","mm","id1run11pefc99c22lu5i8v1c0","4368.599999987055","486","486"
"167","mm","id1run11pefc99c22lu5i8v1c0","4392.4999999580905","546","486"
"168","mm","id1run11pefc99c22lu5i8v1c0","4412.499999976717","596","487"
"169","mm","id1run11pefc99c22lu5i8v1c0","4432.399999990594","648","488"
"170","mm","id1run11pefc99c22lu5i8v1c0","4452.40000000922","692","488"
"171","mm","id1run11pefc99c22lu5i8v1c0","4472.399999969639","726","485"
"172","mm","id1run11pefc99c22lu5i8v1c0","4496.599999954924","762","478"
"173","mm","id1run11pefc99c22lu5i8v1c0","4516.499999968801","796","474"
"174","mm","id1run11pefc99c22lu5i8v1c0","4538.5999999707565","832","470"
"175","mm","id1run11pefc99c22lu5i8v1c0","4558.499999984633","866","463"
"176","mm","id1run11pefc99c22lu5i8v1c0","4578.50000000326","894","454"
"177","mm","id1run11pefc99c22lu5i8v1c0","4598.599999968428","909","446"
"178","mm","id1run11pefc99c22lu5i8v1c0","4618.599999987055","920","440"
"179","mm","id1run11pefc99c22lu5i8v1c0","4642.59999996284","929","434"
"180","mm","id1run11pefc99c22lu5i8v1c0","4662.499999976717","937","426"
"181","mm","id1run11pefc99c22lu5i8v1c0","4682.600000000093","944","416"
"182","mm","id1run11pefc99c22lu5i8v1c0","4702.599999960512","950","407"
"183","mm","id1run11pefc99c22lu5i8v1c0","4722.599999979138","956","398"
"184","mm","id1run11pefc99c22lu5i8v1c0","4746.400000003632","968","391"
"185","mm","id1run11pefc99c22lu5i8v1c0","4766.499999968801","980","386"
"186","mm","id1run11pefc99c22lu5i8v1c0","4786.499999987427","993","378"
"187","mm","id1run11pefc99c22lu5i8v1c0","4806.500000006054","1004","368"
"188","mm","id1run11pefc99c22lu5i8v1c0","4826.499999966472","1014","359"
"189","mm","id1run11pefc99c22lu5i8v1c0","4850.500000000466","1030","337"
"190","mm","id1run11pefc99c22lu5i8v1c0","4870.599999965634","1043","315"
"191","mm","id1run11pefc99c22lu5i8v1c0","4890.599999984261","1050","294"
"192","mm","id1run11pefc99c22lu5i8v1c0","4910.600000002887","1055","274"
"193","mm","id1run11pefc99c22lu5i8v1c0","4934.499999973923","1064","254"
